t_s,t_after_step_s,delta_rad,omega_pu,freq_hz,speed_rpm,Pm_mw,Pm_pu,Pe_mw,Pe_pu,Pe_demand_mw,valve_pu,P_fuel_pu,fsrn_pu,fsra_pu,fsrt_pu,fsr_pu,fuel_kg_s,cum_fuel_kg,active_branch
34.64,29.64,-61.08105198049669,0.9956079429666012,59.73647657799607,3584.1885946797643,13.908151119393885,0.6047022225823429,13.907766802298624,0.6046855131434185,14.0,0.62420058699147,0.6214592583414239,0.6242002143816731,0.6251997548217617,0.6274865822439948,0.6242002143816731,0.8820522365225258,29.96211688150137,0
34.660000000000004,29.660000000000004,-61.11416708571056,0.9956080025140727,59.73648015084436,3584.1888090506613,13.908150708332899,0.604702204710126,13.907768052795527,0.604685567512849,14.0,0.6242005374176409,0.6214592453077941,0.6242001664188389,0.6251996345942238,0.6274865320559813,0.6242001664188389,0.8820522180235781,29.979757926046833,0
34.68,29.68,-61.147281742918324,0.9956080618040963,59.73648370824578,3584.1890224947465,13.908150299049126,0.6047021869151794,13.907769297886023,0.6046856216472184,14.0,0.6242004880581467,0.621459232330515,0.6242001186633748,0.6252017857211998,0.6274864820843803,0.6242001186633748,0.8820521996046105,29.997398970223113,0
34.7,29.700000000000003,-61.180395954056905,0.9956081208377854,59.736487250267125,3584.1892350160274,13.90814989153489,0.6047021691971691,13.907770537593494,0.6046856755475433,14.0,0.6242004389120602,0.6214592194093433,0.6242000711143825,0.6251993751913935,0.6274864323282574,0.6242000711143825,0.8820521812652773,30.015040014031815,0
34.72,29.72,-61.21350972105482,0.995608179616248,59.73649077697488,3584.189446618493,13.90814948578254,0.6047021515557626,13.90777177194121,0.6046857292148352,14.0,0.624200389978459,0.6214592065440362,0.6242000237709696,0.6252001160333517,0.6274863827866834,0.6242000237709696,0.882052163005234,30.032681057474516,0
34.74,29.740000000000002,-61.246623045832294,0.9956082381405876,59.73649428843526,3584.189657306116,13.908149081784456,0.6047021339906286,13.907773000952343,0.6046857826501019,14.0,0.6242003412564242,0.6214591937343522,0.6241999766322482,0.6252003173933901,0.6274863334587345,0.6241999766322482,0.8820521448241381,30.050322100552812,0
34.76,29.759999999999998,-61.2797359303012,0.995608296411903,59.736497784714174,3584.1898670828505,13.908148679533054,0.6047021165014371,13.907774224649962,0.6046858358543462,14.0,0.6242002927450412,0.6214591809800508,0.6241999296973324,0.6251989023103336,0.6274862843434872,0.6241999296973324,0.882052126721648,30.067963143268265,0
34.78,29.78,-61.31284837636519,0.9956083544312879,59.73650126587727,3584.1900759526366,13.908148279020786,0.6047020990878603,13.907775443057046,0.6046858888285672,14.0,0.624200244443399,0.6214591682808926,0.624199882965341,0.625200643679094,0.6274862354400255,0.624199882965341,0.882052108697424,30.085604185622458,0
34.800000000000004,29.800000000000004,-61.34596038591965,0.9956084121998316,59.736504731989896,3584.1902839193936,13.908147880240124,0.6047020817495706,13.907776656196464,0.6046859415737593,14.0,0.6242001963505909,0.6214591556366392,0.6241998364353977,0.6251983581723539,0.6274861867474355,0.6241998364353977,0.8820520907511277,30.103245227616945,0
34.82,29.82,-61.379071960851796,0.9956084697186187,59.736508183117124,3584.1904909870273,13.908147483183587,0.604702064486243,13.907777864090992,0.6046859940909127,14.0,0.624200148465714,0.6214591430470532,0.6241997901066277,0.6252007996407101,0.6274861382648078,0.6241997901066277,0.882052072882422,30.120886269253276,0
34.84,29.840000000000003,-61.41218310304067,0.9956085269887289,59.736511619323736,3584.190697159424,13.908147087843718,0.604702047297553,13.90777906676331,0.6046860463810134,14.0,0.624200100787869,0.621459130511898,0.6241997439781617,0.6252000940332854,0.6274860899912366,0.6241997439781617,0.8820520550909716,30.138527310533014,0
34.86,29.86,-61.44529381435719,0.9956085840112373,59.73651504067424,3584.1909024404545,13.908146694213096,0.6047020301831781,13.907780264235983,0.6046860984450427,14.0,0.624200053316161,0.6214591180309387,0.6241996980491343,0.6251990984766408,0.6274860419258201,0.6241996980491343,0.8820520373764424,30.156168351457683,0
34.88,29.880000000000003,-61.47840409666421,0.9956086407872146,59.736518447232875,3584.1911068339723,13.908146302284337,0.6047020131427973,13.907781456531506,0.6046861502839785,14.0,0.6242000060496988,0.6214591056039406,0.6241996523186812,0.6251999349195971,0.6274859940676623,0.6241996523186812,0.8820520197385019,30.173809392028836,0
34.9,29.9,-61.51151395181648,0.9956086973177263,59.73652183906358,3584.1913103438146,13.908145912050072,0.6047019961760901,13.907782643672254,0.6046862018987936,14.0,0.6241999589875946,0.6214590932306705,0.6241996067859464,0.6251992143469259,0.627485946415866,0.6241996067859464,0.8820520021768188,30.191450432247986,0
34.92,29.92,-61.5446233816608,0.9956087536038339,59.736525216230035,3584.191512973802,13.908145523502979,0.6047019792827383,13.907783825680514,0.6046862532904571,14.0,0.6241999121289651,0.6214590809108962,0.624199561450073,0.6251986748963871,0.627485898969544,0.624199561450073,0.8820519846910636,30.20909147211667,0
34.94,29.939999999999998,-61.577732388035905,0.9956088096465942,59.73652857879565,3584.191714727739,13.908145136635763,0.6047019624624245,13.907785002578478,0.6046863044599339,14.0,0.6241998654729306,0.6214590686443863,0.6241995163102102,0.6252000951877829,0.6274858517278089,0.6241995163102102,0.8820519672809077,30.226732511636385,0
34.96,29.96,-61.610840972772664,0.9956088654470588,59.73653192682353,3584.191915609412,13.908144751441165,0.6047019457148333,13.907786174388239,0.6046863554081843,14.0,0.624199819018615,0.6214590564309106,0.624199471365512,0.6251987875962878,0.6274858046897789,0.624199471365512,0.8820519499460248,30.244373550808657,0
34.980000000000004,29.980000000000004,-61.64394913769397,0.9956089210062757,59.73653526037654,3584.1921156225926,13.908144367911948,0.6047019290396499,13.907787341131792,0.6046864061361649,14.0,0.6241997727651463,0.6214590442702397,0.6241994266151331,0.6252003861542627,0.6274857578545752,0.6241994266151331,0.8820519326860888,30.26201458963498,0
35.0,30.0,-61.67705688461484,0.9956089763252878,59.736538579517266,3584.192314771036,13.908143986040916,0.6047019124365616,13.907788502831044,0.604686456644828,14.0,0.624199726711656,0.6214590321621453,0.6241993820582341,0.6251991322350853,0.6274857112213229,0.6241993820582341,0.882051915500776,30.279655628116846,0
35.02,30.020000000000003,-61.710164215342495,0.9956090314051335,59.73654188430801,3584.1925130584805,13.908143605820893,0.6047018959052562,13.907789659507802,0.6046865069351218,14.0,0.6241996808572794,0.6214590201064001,0.6241993376939781,0.6251986559217549,0.6274856647891507,0.6241993376939781,0.8820518983897637,30.297296666255754,0
35.04,30.04,-61.74327113167626,0.995609086246847,59.736545174810814,3584.192710488649,13.908143227244746,0.6047018794454238,13.907790811183789,0.6046865570079908,14.0,0.6241996352011558,0.6214590081027779,0.6241992935215309,0.625199962880526,0.6274856185571919,0.6241992935215309,0.8820518813527308,30.314937704053175,0
35.06,30.060000000000002,-61.77637763540777,0.9956091408514576,59.73654845108746,3584.1929070652477,13.90814285030537,0.6047018630567552,13.90779195788061,0.6046866068643744,14.0,0.6241995897424278,0.6214589961510532,0.624199249540066,0.625197474111841,0.6274855725245827,0.624199249540066,0.8820518643893573,30.3325787415106,0
35.08,30.08,-61.80948372832083,0.9956091952199906,59.73655171319943,3584.193102791966,13.908142474995685,0.6047018467389429,13.907793099619802,0.6046866565052088,14.0,0.6241995444802421,0.6214589842510017,0.6241992057487552,0.6252010486824066,0.6274855266904628,0.6241992057487552,0.8820518474993249,30.35021977862948,0
35.1,30.1,-61.84258941219161,0.9956092493534665,59.73655496120799,3584.1932976724797,13.908142101308648,0.6047018304916804,13.907794236422797,0.6046867059314259,14.0,0.6241994994137489,0.6214589724023998,0.6241991621467782,0.6251986331083473,0.6274854810539774,0.6241991621467782,0.8820518306823162,30.367860815411298,0
35.12,30.119999999999997,-61.87569468878853,0.9956093032529018,59.736558195174105,3584.1934917104463,13.908141729237236,0.6047018143146625,13.907795368310936,0.6046867551439538,14.0,0.6241994545421018,0.6214589606050253,0.6241991187333145,0.6251989183463427,0.6274854356142734,0.6241991187333145,0.8820518139380157,30.385501851857498,0
35.14,30.14,-61.90879955987243,0.9956093569193081,59.736561415158484,3584.193684909509,13.908141358774472,0.6047017982075857,13.90779649530547,0.6046868041437161,14.0,0.6241994098644588,0.6214589488586565,0.6241990755075504,0.6251996704868912,0.6274853903705019,0.6241990755075504,0.8820517972661088,30.40314288796954,0
35.160000000000004,30.160000000000004,-61.94190402719649,0.9956094103536931,59.73656462122159,3584.1938772732956,13.9081409899134,0.6047017821701478,13.907797617427555,0.6046868529316328,14.0,0.6241993653799807,0.6214589371630731,0.6241990324686727,0.6251981176559219,0.6274853453218165,0.6241990324686727,0.882051780666283,30.420783923748868,0
35.18,30.18,-61.97500809250631,0.9956094635570597,59.736567813423584,3584.194068805415,13.90814062264709,0.6047017662020475,13.907798734698254,0.6046869015086197,14.0,0.6241993210878322,0.6214589255180553,0.6241989896158757,0.6251993177322401,0.6274853004673786,0.6241989896158757,0.882051764138226,30.438424959196908,0
35.2,30.200000000000003,-62.00811175753999,0.9956095165304069,59.73657099182441,3584.1942595094642,13.908140256968649,0.6047017503029847,13.907799847138545,0.6046869498755889,14.0,0.6241992769871821,0.6214589139233846,0.6241989469483534,0.6251981810314408,0.6274852558063486,0.6241989469483534,0.882051747681628,30.45606599431511,0
35.22,30.22,-62.04121502402806,0.995609569274729,59.73657415648374,3584.1944493890246,13.908139892871207,0.6047017344726612,13.907800954769307,0.6046869980334482,14.0,0.6241992330772024,0.6214589023788433,0.624198904465305,0.6251990675589031,0.6274852113378931,0.624198904465305,0.8820517312961798,30.473707029104887,0
35.24,30.240000000000002,-62.07431789369362,0.9956096217910162,59.73657730746097,3584.1946384476582,13.908139530347936,0.6047017187107798,13.90780205761134,0.6046870459831017,14.0,0.6241991893570686,0.6214588908842147,0.6241988621659337,0.6251997169673438,0.627485167061182,0.6241988621659337,0.8820517149815739,30.491348063567667,0
35.26,30.259999999999998,-62.10742036825225,0.9956096740802546,59.736580444815274,3584.1948266889167,13.90813916939203,0.6047017030170447,13.907803155685347,0.6046870937254498,14.0,0.6241991458259599,0.6214588794392828,0.624198820049443,0.6251981717023474,0.6274851229753865,0.624198820049443,0.8820516987375038,30.508989097704855,0
35.28,30.28,-62.1405224494122,0.9956097261434256,59.73658356860553,3584.195014116332,13.908138809996707,0.6047016873911613,13.907804249011937,0.6046871412613886,14.0,0.6241991024830591,0.6214588680438331,0.6241987781150444,0.6251988183992963,0.627485079079685,0.6241987781150444,0.882051682563665,30.52663013151787,0
35.300000000000004,30.300000000000004,-62.173624138874274,0.9956097779815066,59.7365866788904,3584.195200733424,13.908138452155224,0.6047016718328359,13.907805337611638,0.6046871885918104,14.0,0.6241990593275522,0.6214588566976513,0.6241987363619499,0.6251987098568301,0.6274850353732563,0.6241987363619499,0.8820516664597533,30.544271165008105,0
35.32,30.32,-62.20672543833192,0.9956098295954708,59.73658977572825,3584.195386543695,13.908138095860858,0.6047016563417764,13.907806421504889,0.6046872357176039,14.0,0.6241990163586291,0.6214588454005247,0.624198694789376,0.6251974365638844,0.627484991855285,0.624198694789376,0.8820516504254666,30.561912198176955,0
35.34,30.340000000000003,-62.23982634947131,0.9956098809862872,59.736592859177236,3584.195571550634,13.908137741106927,0.6047016409176925,13.907807500712032,0.6046872826396535,14.0,0.624198973575483,0.6214588341522409,0.6241986533965418,0.6251999301225539,0.6274849485249581,0.6241986533965418,0.882051634460504,30.579553231025816,0
35.36,30.36,-62.27292687397127,0.9956099321549207,59.73659592929524,3584.1957557577143,13.908137387886764,0.6047016255602942,13.907808575253334,0.6046873293588406,14.0,0.6241989309773108,0.6214588229525888,0.6241986121826688,0.6251977302510335,0.6274849053814655,0.6241986121826688,0.8820516185645655,30.597194263556062,0
35.38,30.380000000000003,-62.30602701350344,0.9956099831023315,59.73659898613989,3584.195939168393,13.908137036193741,0.6047016102692931,13.907809645148962,0.6046873758760418,14.0,0.6241988885633125,0.6214588118013583,0.6241985711469857,0.6251991676158998,0.6274848624240019,0.6241985711469857,0.882051602737353,30.614835295769083,0
35.4,30.4,-62.33912676973214,0.9956100338294762,59.73660202976858,3584.1961217861144,13.908136686021253,0.6047015950444024,13.907810710419,0.6046874221921305,14.0,0.6241988463326921,0.6214588006983399,0.6241985302887219,0.6251986131237978,0.6274848196517661,0.6241985302887219,0.8820515869785689,30.63247632766624,0
35.42,30.42,-62.37222614431459,0.9956100843373074,59.73660506023844,3584.1963036143065,13.908136337362727,0.604701579885336,13.907811771083454,0.6046874683079763,14.0,0.6241988042846566,0.6214587896433251,0.6241984896071074,0.625197609461703,0.6274847770639578,0.6241984896071074,0.8820515712879176,30.650117359248906,0
35.44,30.439999999999998,-62.405325138900764,0.9956101346267728,59.73660807760637,3584.1964846563824,13.908135990211616,0.6047015647918094,13.90781282716223,0.6046875142244448,14.0,0.6241987624184165,0.6214587786361065,0.6241984491013817,0.6251993449295206,0.6274847346597826,0.6241984491013817,0.8820515556651046,30.667758390518433,0
35.46,30.46,-62.43842375513357,0.9956101846988169,59.73661108192901,3584.1966649157407,13.908135644561405,0.6047015497635394,13.907813878675157,0.6046875599423981,14.0,0.6241987207331857,0.6214587676764776,0.6241984087707823,0.6251968554822068,0.6274846924384472,0.6241984087707823,0.8820515401098368,30.685399421476184,0
35.480000000000004,30.480000000000004,-62.471521994648754,0.9956102345543794,59.736614073262764,3584.1968443957658,13.9081353004056,0.6047015348002436,13.907814925641969,0.6046876054626943,14.0,0.624198679228182,0.6214587567642321,0.624198368614554,0.6251996312658734,0.6274846503991647,0.624198368614554,0.8820515246218215,30.703040452123503,0
35.5,30.5,-62.50461985907502,0.9956102841943963,59.73661705166378,3584.1970230998268,13.908134957737747,0.6047015199016412,13.907815968082325,0.604687650786188,14.0,0.6241986379026256,0.6214587458991656,0.6241983286319411,0.6251974898104484,0.6274846085411485,0.6241983286319411,0.8820515092007684,30.720681482461725,0
35.52,30.520000000000003,-62.53771735003405,0.9956103336197997,59.73662001718798,3584.197201031279,13.908134616551408,0.6047015050674526,13.907817006015794,0.6046876959137302,14.0,0.6241985967557412,0.621458735081074,0.6241982888221936,0.6251983189604183,0.6274845668636181,0.6241982888221936,0.8820514938463878,30.7383225124922,0
35.54,30.54,-62.57081446914046,0.9956103828315173,59.73662296989104,3584.197378193462,13.90813427684018,0.6047014902973992,13.907818039461862,0.6046877408461679,14.0,0.6241985557867559,0.6214587243097541,0.6241982491845638,0.6251995823550179,0.6274845253657944,0.6241982491845638,0.8820514785583916,30.755963542216243,0
35.56,30.560000000000002,-62.60391121800195,0.9956104318304729,59.736625909828376,3584.1975545897026,13.908133938597679,0.6047014755912035,13.907819068439933,0.6046877855843449,14.0,0.6241985149949006,0.6214587135850038,0.6241982097183076,0.6251976514398675,0.6274844840469018,0.6241982097183076,0.8820514633364928,30.773604571635193,0
35.58,30.58,-62.6370075982192,0.9956104806175865,59.73662883705519,3584.1977302233117,13.908133601817564,0.6047014609485898,13.907820092969317,0.6046878301291008,14.0,0.6241984743794097,0.6214587029066218,0.6241981704226844,0.6251981040113507,0.62748444290617,0.6241981704226844,0.8820514481804055,30.791245600750358,0
35.6,30.6,-62.67010361138605,0.9956105291937739,59.73663175162643,3584.197905097586,13.908133266493511,0.6047014463692831,13.907821113069254,0.6046878744812719,14.0,0.6241984339395203,0.6214586922744074,0.6241981312969561,0.6251984505671342,0.627484401942829,0.6241981312969561,0.8820514330898451,30.808886629563062,0
