3282	1.8075
3285	1.8075
3288	1.7999999999999998
3291	1.7925
3294	1.79
3297	1.7874999999999999
3300	1.7874999999999999
3303	1.7925
3306	1.79
3309	1.7874999999999999
3312	1.8025
3315	1.81
3318	1.8075
3321	1.8075
3324	1.8075
3327	1.7999999999999998
3330	1.795
3333	1.7925
3336	1.7999999999999998
3339	1.7974999999999999
3342	1.7874999999999999
3345	1.785
3348	1.7999999999999998
3351	1.8025
3354	1.81
3357	1.805
3360	1.8025
3363	1.7974999999999999
3366	1.7999999999999998
3369	1.7999999999999998
3372	1.805
3375	1.795
3378	1.7874999999999999
3381	1.7774999999999999
3384	1.7874999999999999
3387	1.785
3390	1.7874999999999999
3393	1.7874999999999999
3396	1.775
3399	1.765
3402	1.7625
3405	1.75
3408	1.7449999999999999
3411	1.7425
3414	1.7349999999999999
3417	1.7199999999999995
3420	1.7374999999999998
3423	1.7325
3426	1.73
3429	1.7325
3432	1.7175000000000002
3435	1.6975000000000002
3438	1.7
3441	1.685
3444	1.6775000000000002
3447	1.6925
3450	1.705
3453	1.71
3456	1.7399999999999995
3459	1.7574999999999998
3462	1.7574999999999998
3465	1.7574999999999998
3468	1.7449999999999999
3471	1.7425
3474	1.75
3477	1.7425
3480	1.7325
3483	1.7325
3486	1.7374999999999998
3489	1.7349999999999999
3492	1.765
3495	1.7725
3498	1.765
3501	1.7399999999999995
3504	1.7349999999999999
3507	1.7249999999999999
3510	1.7249999999999999
3513	1.73
3516	1.73
3519	1.7225
3522	1.69
3525	1.6625
3528	1.67
3531	1.675
3534	1.6675
3537	1.65
3540	1.6375
3543	1.63
3546	1.635
3549	1.63
3552	1.6425
3555	1.64
3558	1.62
3561	1.6
3564	1.605
3567	1.5875
3570	1.5675
3573	1.5525
3576	1.535
3579	1.53
3582	1.535
3585	1.5325
3588	1.53
3591	1.515
3594	1.52
3597	1.5175
3600	1.54
3603	1.535
3606	1.53
3609	1.5425
3612	1.55
3615	1.545
3618	1.5525
3621	1.5474999999999999
3624	1.5474999999999999
3627	1.5474999999999999
3630	1.5474999999999999
3633	1.5474999999999999
3636	1.5725
3639	1.58
3642	1.585
3645	1.5775
3648	1.57
3651	1.58
3654	1.5825
3657	1.575
3660	1.5675
3663	1.5775
3666	1.585
3669	1.5975
3672	1.625
3675	1.65
3678	1.6375
3681	1.65
3684	1.665
3687	1.6725
3690	1.665
3693	1.64
3696	1.63
3699	1.6275
3702	1.6275
3705	1.6275
3708	1.65
3711	1.66
3714	1.655
3717	1.6575
3720	1.6675
3723	1.6725
3726	1.69
3729	1.6825
3732	1.6725
